Prefix|Security Identifier|CUSIP|Security Factor Date|Security Factor|Payment Delay Days|Security Data Correction Indicator|Security Status Indicator|Security Notification Indicator|Security Description|Issuer|Issue Date|Maturity Date|Updated Longest Maturity Date|Issuance Investor Security UPB|Current Investor Security UPB|Unconverted WA Net Interest Rate|WA Issuance Interest Rate|WA Current Interest Rate|WA Net Accrual Interest Rate|WA Loan Term|WA Issuance Remaining Months to Maturity|WA Current Remaining Months to Maturity|WA Loan Age|WA Mortgage Loan Amount|Average Mortgage Loan Amount|WA Loan-To-Value (LTV)|WA Combined Loan-To-Value (CLTV)|WA Debt-To-Income (DTI)|WA Borrower Credit Score|Filler|Filler|Loan Count|Third Party Origination UPB Percent|Seller Name|Seller City|Seller State|Servicer Name|Servicer City|Servicer State|Involuntary Loan Removal (Prior Month UPB)|Involuntary Loan Removal (Loan Count)|Eligible for Resecuritization|Notes|Notes Ongoing|Interest Only Security Indicator|WA Months to Amortization|Prepayment Penalty Indicator|Reduced Minimum Servicing Indicator|Subtype|Index|WA Mortgage Margin|WA MBS PC Margin|Interest Rate Adjustment Frequency|Interest Rate Lookback|Payment Adjustment Frequency|Payment Lookback|Convertibility Indicator|Negative Amortization Indicator|Negative Amortization Factor|WA Negative Amortization Limit|Initial Fixed Rate Period|First Rate Adjustment Date|First Payment Adjustment Date|WA Months to Next Rate Adjustment Date|WA Life Interest Rate Ceiling|WA Net Life Interest Rate Ceiling|WA Life Interest Rate Floor|WA Net Life Interest Rate Floor|Initial Interest Rate Cap Up %|Initial Interest Rate Cap Down %|Periodic Interest Rate Cap Up %|Periodic Interest Rate Cap Down %|Initial Step Fixed-Rate Period|Step Rate Adjustment Frequency|Next Step Rate Adjustment Date|WA Months to Next Step Rate Adjustment|Periodic Step Rate Cap Up %|WA Origination Mortgage Loan Amount|Average Origination Mortgage Loan Amount|WA Origination Interest Rate|WA Origination Loan Term|WA Origination Loan-To-Value (LTV)|WA Origination Combined Loan-To-Value (CLTV)|WA Origination Debt-To-Income (DTI)|WA  Origination Credit Score|Filler|Filler|Origination Third Party Origination UPB Percent|WA Estimated Loan-To-Value (ELTV)|WA Updated Credit Score|WA Original Interest Only Term|WA Original Balloon Term|WA Remaining Amortization Term|WA Debt Service Coverage Ratio (DSCR)|Interest Accrual Method|Prepayment Penalty Provision|Green Advantage|Converted WA Net Interest Rate|Green Indicator
WA|WA0342|3132WRLM3|052026|0.86997425|55|N|A|7|FKPC 05.4900 WA-WA0342|FRE|04012019|032034|032034|1344495.00|1169676.03|5.490|6.100|6.100||360|179|94|122|1400000.00|1400000.00|63|63|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|238|00001.29|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0343|3132WRLN1|052026|0.86774343|55|N|A|7|FKPC 05.3600 WA-WA0343|FRE|04012019|032034|032034|3516330.00|3051272.24|5.360|5.970|5.970||360|179|94|122|3665000.00|3665000.00|53|53|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|238|00001.38|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0344|3132WRLP6|052026|0.86487428|55|N|A|7|FKPC 05.0100 WA-WA0344|FRE|04012019|072034|072034|1250481.00|1081508.86|5.010|5.620|5.620||360|183|98|118|1300000.00|1300000.00|53|53|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|242|00002.29|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0345|3132WRLQ4|052026|0.87174168|55|N|A|7|FKPC 04.7900 WA-WA0345|FRE|04012019|092035|092035|1858064.00|1619751.84|4.790|5.400|5.400||360|197|112|104|1900000.00|1900000.00|49|49|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|256|00001.43|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0346|3132WRLR2|052026|0.85884338|55|N|A|7|FKPC 04.7200 WA-WA0346|FRE|04012019|062034|062034|5128645.00|4404702.83|4.720|5.330|5.330||360|182|97|119|5350000.00|5350000.00|59|59|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|241|00001.21|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0347|3132WRLS0|052026|0.87906030|55|N|A|7|FKPC 05.8900 WA-WA0347|FRE|04012019|062034|062034|2415877.00|2123701.57|5.890|6.500|6.500||360|182|97|119|2500000.00|2500000.00|36||||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|241|00003.27|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0348|3132WRLT8|052026|0.87744895|55|N|A|7|FKPC 05.8400 WA-WA0348|FRE|04012019|052034|052034|3203637.00|2811027.91|5.840|6.450|6.450||360|181|96|120|3320000.00|3320000.00|60|60|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|240|00001.78|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0349|3132WRLU5|052026|0.87234992|55|N|A|7|FKPC 05.4400 WA-WA0349|FRE|04012019|072034|072034|1302337.00|1136093.58|5.440|6.050|6.050||360|183|98|118|1350000.00|1350000.00|54|54|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|242|00001.32|30/360|L(1) YM1%(180) 1%(32) O(3)|N/A||
WA|WA0350|3132WRLV3|052026|0.86495170|55|N|A|7|FKPC 05.5400 WA-WA0350|FRE|04012019|082033|082033|980966.00|848488.21|5.540|6.150|6.150||360|172|87|129|1030000.00|1030000.00|50|50|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|231|00001.34|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0351|3132WRLW1|052026|0.88165174|55|N|A|7|FKPC 06.0500 WA-WA0351|FRE|04012019|062034|062034|870578.00|767546.61|6.050|6.660|6.660||360|182|97|119|900000.00|900000.00|38|38|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|241|00001.53|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0352|3132WRLX9|052026|0.86783359|55|N|A|7|FKPC 05.5100 WA-WA0352|FRE|04012019|122033|122033|512400.00|444677.93|5.510|6.120|6.120||360|176|91|125|535000.00|535000.00|62|62|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|235|00001.67|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0353|3132WRLY7|052026|0.86620845|55|N|A|7|FKPC 05.0400 WA-WA0353|FRE|04012019|082034|082034|2153076.00|1865012.62|5.040|5.650|5.650||360|184|99|117|2235000.00|2235000.00|59||||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|243|00001.55|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0354|3132WRLZ4|052026|0.87416448|55|N|A|7|FKPC 05.1400 WA-WA0354|FRE|04012019|042035|042035|1703646.00|1489266.82|5.140|5.750|5.750||360|192|107|109|1750000.00|1750000.00|76|76|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|251|00001.85|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0355|3132WRL27|052026|0.86774341|55|N|A|7|FKPC 05.3600 WA-WA0355|FRE|04012019|032034|032034|5098618.00|4424292.18|5.360|5.970|5.970||360|179|94|122|5314000.00|5314000.00|38|38|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|238|00001.35|30/360|L(1) YM1%(180) 1%(32) O(3)|N/A||
WA|WA0356|3132WRL35|052026|0.87074856|55|N|A|7|FKPC 05.4400 WA-WA0356|FRE|04012019|052034|052034|481180.00|418986.79|5.440|6.050|6.050||360|181|96|120|500000.00|500000.00|19|19|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|240|00006.29|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0357|3132WRL43|052026|0.87100492|55|N|A|7|FKPC 04.7900 WA-WA0357|FRE|04012019|082035|082035|1562742.00|1361155.97|4.790|5.400|5.400||360|196|111|105|1600000.00|1600000.00|67|67|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|255|00000.54|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0358|3132WRL50|052026|0.86466767|55|N|A|7|FKPC 04.6900 WA-WA0358|FRE|04012019|022035|022035|503757.00|435582.39|4.690|5.300|5.300||360|190|105|111|520000.00|520000.00|27|27|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|249|00004.92|30/360|L(1) YM1%(180) 1%(32) O(3)|N/A||
WA|WA0359|3132WRL68|052026|0.86943131|55|N|A|7|FKPC 05.2700 WA-WA0359|FRE|04012019|072034|072034|385445.00|335117.95|5.270|5.880|5.880||360|183|98|118|400000.00|400000.00|27|27|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|242|00007.81|30/360|L(1) YM1%(180) 1%(32) O(3)|N/A||
WA|WA0360|3132WRL76|052026|0.87684377|55|N|A|7|FKPC 06.0000 WA-WA0360|FRE|04012019|012034|012034|307718.00|269820.61|6.000|6.610|6.610||360|177|92|124|320000.00|320000.00|26|26|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|236|00003.63|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0362|3132WRL92|052026|0.86022415|55|N|A|7|FKPC 05.1700 WA-WA0362|FRE|04012019|102033|102033|5138985.00|4420678.98|5.170|5.780|5.780||360|174|89|127|5399000.00|5399000.00|77|77|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|233|00001.47|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA0500|3132WRRK1|052026|0.84228793|55|N|A|7|FKPC 03.4800 WA-WA0500|FRE|10012017|032047|032047|6187913.00|5212004.44|3.480|5.110|5.110||360|353|250|110|6240000.00|6240000.00|63|63|||||1||Wells Fargo Bank, N.A.|Des Moines|IA|Wells Fargo Bank, National Association|West Des Moines|IA|0.00|0|Y|0||N||N|N|||||||||||||||||||||||||||||||||||||||||||000||250|00001.18|30/360|YM(179) 1%(177) O(4)|N/A||
WA|WA0503|3132WRRN5|052026|0.81126792|55|N|A|7|FKPC 03.8300 WA-WA0503|FRE|04012018|032044|032044|65408256.00|53063619.47|3.830|4.960|4.960||360|311|214|146|70000000.00|70000000.00|49|49|||||1||Wells Fargo Bank, N.A.|Des Moines|IA|Wells Fargo Bank, National Association|West Des Moines|IA|0.00|0|Y|0||N||N|N|||||||||||||||||||||||||||||||||||||||||||000||214|00002.19|30/360|YM1%(179) 1%(177) O(4)|N/A||
WA|WA0505|3132WRRQ8|052026|0.88429502|55|N|A|7|FKPC 06.0700 WA-WA0505|FRE|04012019|092046|092046|2416683.00|2137060.75|6.070|6.680|6.680||360|329|244|116|2490000.00|2490000.00|60|60|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||244|00001.24|30/360|YM1%(180) 1%(177) O(3)|N/A||
WA|WA0506|3132WRRR6|052026|0.88355947|55|N|A|7|FKPC 03.0300 WA-WA0506|FRE|02012020|012050|012050|8488560.00|7500147.58|3.030|4.380|4.380||360|359|284|76|8500000.00|8500000.00|12|12|||||1||Capital One, National Association|Laurel|MD|Capital One, National Association|Bethesda|MD|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||284|00006.87|30/360|YM1%(179) 1%(177) O(4)|N/A||
WA|WA0507|3132WRRS4|052026|0.87655886|55|N|A|7|FKPC 02.0700 WA-WA0507|FRE|09012020|072050|072050|36374072.00|31884014.97|2.070|3.260|3.260||360|358|290|70|36494000.00|36494000.00|6|6|||||1||Wells Fargo Bank, National Association|Sioux Falls|SD|Wells Fargo Bank, National Association|West Des Moines|IA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||290|00015.67|30/360|YM1%(179) 1%(177) O(4)|N/A||
WA|WA0508|3132WRRT2|052026|0.91801631|55|N|A|7|FKPC 02.5800 WA-WA0508|FRE|11012021|092051|092051|3191448.00|2929801.31|2.580|4.430|4.430||360|358|304|56|3200000.00|3200000.00|7|7|||||1||Wells Fargo Bank, National Association|West Des Moines|IA|Wells Fargo Bank, National Association|West Des Moines|IA|0.00|0|Y|||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||304|00011.70|30/360|YM1%(179) 1%(177) O(4)|N/A||
WA|WA0509|3132WRRU9|052026|0.93208762|55|N|A|7|FKPC 04.0000 WA-WA0509|FRE|05012022|042052|042052|5880441.00|5481086.26|4.000|4.640|4.640||360|359|311|49|5888000.00|5888000.00|4|4|||||1||Wells Fargo Bank, National Association|West Des Moines|IA|Wells Fargo Bank, National Association|West Des Moines|IA|0.00|0|Y|||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||311|00015.60|30/360|YM1%(179) 1%(177) O(4)|N/A||
WA|WA0510|3132WRRV7|052026|0.95725525|55|N|A|7|FKPC 04.2000 WA-WA0510|FRE|01012023|112052|112052|12276507.00|11751750.80|4.200|6.230|6.230||360|358|318|42|12300000.00|12300000.00|8|8|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||318|00005.58|30/360|YM1%(179) 1%(177) O(4)|N/A||
WA|WA0511|3132WRRW5|052026|0.95923464|55|N|A|7|FKPC 05.0000 WA-WA0511|FRE|04012023|022053|022053|19960156.00|19146473.09|5.000|6.010|6.010||360|358|321|39|20000000.00|20000000.00|8|8|||||1||Wells Fargo Bank, National Association|West Des Moines|IA|Wells Fargo Bank, National Association|West Des Moines|IA|0.00|0|Y|||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||321|00006.67|30/360|YM1%(179) 1%(177) O(4)|N/A||
WA|WA0801|3132WR2Y8|052026|0.70752078|55|N|A|7|FKPC 04.6600 WA-WA0801|FRE|04012019|012037|012037|657457.00|465164.49|4.660|5.270|5.270||240|213|128|112|705000.00|705000.00|44|44|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||128|00001.48|30/360|YM1%(180) 1%(57) O(3)|N/A||
WA|WA0802|3132WR2Z5|052026|0.69645100|55|N|A|7|FKPC 05.9400 WA-WA0802|FRE|04012019|102035|102035|2713843.00|1890058.67|5.940|6.550|6.550||240|198|113|127|3000000.00|3000000.00|35|35|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||113|00002.58|30/360|YM1%(180) 1%(57) O(3)|N/A||
WA|WA0803|3132WR3A9|052026|0.69983208|55|N|A|7|FKPC 05.9900 WA-WA0803|FRE|04012019|112035|112035|1352361.00|946425.61|5.990|6.600|6.600||240|199|114|126|1490000.00|1490000.00|25|25|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||114|00001.65|30/360|YM1%(180) 1%(57) O(3)|N/A||
WA|WA0804|3132WR3B7|052026|0.69018379|55|N|A|7|FKPC 01.8400 WA-WA0804|FRE|04012021|042034|042034|5351499.00|3693517.84|1.840|5.450|5.450||240|156|95|145|7000000.00|7000000.00|33|33|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||095|00002.08|30/360|YM1%(179) 1%(57) O(4)|N/A||
WA|WA0805|3132WR3C5|052026|0.82655503|55|N|A|7|FKPC 02.3500 WA-WA0805|FRE|11012021|092041|092041|4609598.00|3810086.42|2.350|3.290|3.290||240|238|184|56|4637000.00|4637000.00|28|28|||||1||Capital One, National Association|Bethesda|MD|Capital One, National Association|Bethesda|MD|0.00|0|Y|||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||184|00001.67|30/360|YM1%(179) 1%(57) O(4)|N/A||
WA|WA0806|3132WR3D3|052026|0.96689519|55|N|A|7|FKPC 04.0100 WA-WA0806|FRE|09012025|012040|012040|5906314.00|5710786.57|4.010|4.710|4.710||204|172|164|40|6630000.00|6630000.00|45|45|||||1||Impact C.I.L., LLC|San Francisco|CA|Merchants Capital Corp.|Carmel|IN|0.00|0|Y|||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000||164|00001.19|30/360|YM1%(179) 1%(21) O(4)|N/A||
WA|WA1100|3132WSF71|052026|0.92616839|55|N|A|7|FKPC 01.7800 WA-WA1100|FRE|10012020|032035|032035|953660.00|883249.75|1.780|4.740|4.740||420|173|106|74|960000.00|960000.00|57|57|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|180|346|00001.15|30/360|YM1%(173) 1%(3) O(4)|N/A||
WA|WA1101|3132WSF89|052026|0.92969119|55|N|A|7|FKPC 01.7800 WA-WA1101|FRE|10012020|032035|032035|496880.00|461944.96|1.780|5.000|5.000||420|173|106|74|500000.00|500000.00|72|72|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|180|346|00001.26|30/360|YM1%(173) 1%(3) O(4)|N/A||
WA|WA1103|3132WSGA3|052026|0.94948175|55|N|A|7|FKPC 03.5300 WA-WA1103|FRE|06012022|022035|022035|9120286.00|8659545.13|3.530|4.560|4.560||420|152|105|50|9147000.00|9147000.00|74|74|||||1||Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|0.00|0|Y|||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|155|370|00001.15|30/360|L(119) YM1%(29) 1%(3) O(4)|N/A||
WA|WA1300|3132WSNF4|052026|0.91214807|55|N|A|7|FKPC 04.6900 WA-WA1300|FRE|04012019|092035|092035|4970805.00|4534110.20|4.690|5.300|5.300||420|197|112|92|5000000.00|5000000.00|45|45|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|204|328|00001.68|30/360|YM1%(201) O(3)|N/A||
WA|WA1400|3132WSRK9|052026|0.90200070|55|N|A|7|FKPC 04.6400 WA-WA1400|FRE|04012019|022035|022035|3439499.00|3102430.49|4.640|5.250|5.250||420|190|105|111|3520000.00|3520000.00|76|76|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|309|00001.35|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA1401|3132WSRL7|052026|0.90998028|55|N|A|7|FKPC 04.7900 WA-WA1401|FRE|04012019|012036|012036|7801566.00|7099271.23|4.790|5.400|5.400||420|201|116|100|7900000.00|7900000.00|66|66|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|320|00001.20|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA1402|3132WSRM5|052026|0.90411151|55|N|A|7|FKPC 04.9600 WA-WA1402|FRE|04012019|082034|082034|2579375.00|2332042.63|4.960|5.570|5.570||420|184|99|117|2650000.00|2650000.00|66|66|||||1||Impact C.I.L., LLC|San Francisco|CA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|216|303|00001.31|30/360|YM1%(180) 1%(33) O(3)|N/A||
WA|WA1607|3132WVAH7|052026|0.83019501|55|N|A|7|FKAR 03.1700 WA-WA1607|FRE|04012017|012027|012027|9129438.00|7579213.90|3.170|4.620|4.620||360|117|8|112|9165000.00|9165000.00|69|69|||||1||Northmarq Capital LLC|Ionia|MI|Northmarq Capital, LLC|Bloomington|MN|0.00|0|Y|0||N||N|N|||||||||||||||||||||||||||||||||||||||||||000|120|248|00001.44|ACTUAL/360|YM(113) 1%(3) O(4)|N/A|03.170|
WA|WA1608|3132WVAJ3|052026|0.83304481|55|N|A|7|FKAR 03.2400 WA-WA1608|FRE|05012017|012027|012027|9177785.00|7645506.20|3.240|4.690|4.690||360|116|8|112|9225000.00|9225000.00|75||||||1||Northmarq Capital LLC|Ionia|MI|Northmarq Capital, LLC|Bloomington|MN|0.00|0|Y|0||N||N|N|||||||||||||||||||||||||||||||||||||||||||000|120|248|00001.31|ACTUAL/360|YM(113) 1%(3) O(4)|N/A|03.240|
WA|WA1610|3132WVAL8|052026|0.84717347|55|N|A|7|FKAR 03.1000 WA-WA1610|FRE|06012017|032027|032027|4460528.00|3778841.00|3.100|5.150|5.150||360|117|10|110|4475000.00|4475000.00|77|77|||||1||Greystone Servicing Corporation, Inc.|Bethesda|MD|Greystone Servicing Company LLC|Warrenton|VA|0.00|0|Y|0||N||N|N|||||||||||||||||||||||||||||||||||||||||||000|120|250|00001.26|ACTUAL/360|YM(113) 1%(3) O(4)|N/A|03.100|
WA|WA1611|3132WVAM6|052026|0.86279637|55|N|A|7|FKAR 03.2100 WA-WA1611|FRE|04012019|102028|102028|4958876.00|4278500.21|3.210|4.170|4.170||360|114|29|91|5000000.00|5000000.00|49|49|||||1||Hunt Mortgage Partners, LLC|New York|NY|Lument Real Estate Capital, LLC|New York|NY|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|120|269|00001.83|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.210|
WA|WA1612|3132WVAN4|052026|0.86154336|55|N|A|7|FKAR 03.1200 WA-WA1612|FRE|05012019|022029|022029|19909971.00|17153303.31|3.120|3.930|3.930||360|117|33|87|20000000.00|20000000.00|22|22|||||1||Berkeley Point Capital d/b/a NKF|Bethesda|MD|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|120|273|00004.11|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.120|
WA|WA1613|3132WVAP9|052026|0.88255754|55|N|A|7|FKAR 02.3300 WA-WA1613|FRE|03012020|012030|012030|41879436.00|36961012.22|2.330|4.030|4.030||360|118|44|76|42000000.00|42000000.00|57|57|||||1||PNC Bank, National Association|Wilmington|DE|PNC Bank, National Association|Wilmington|DE|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|120|284|00001.22|ACTUAL/360|YM1%(83) O(37)|N/A|02.330|
WA|WA1614|3132WVAQ7|052026|0.88595486|55|N|A|7|FKAR 01.6400 WA-WA1614|FRE|04012020|012030|012030|10755642.00|9529013.25|1.640|4.150|4.150||360|117|44|76|10800000.00|10800000.00|56|56|||||1||Jones Lang LaSalle Multifamily, LLC|St. Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|120|284|00001.22|ACTUAL/360|YM1%(83) 1%(33) O(4)|N/A|01.640|
WA|WA1616|3132WVAS3|052026|0.00000000||N|P|7|FKAR 01.5600 WA-WA1616|FRE|05012020|032030||5421824.00|0.00|1.560|||||118|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||01.560|
WA|WA1617|3132WVAT1|052026|0.88326441|55|N|A|7|FKAR 01.3700 WA-WA1617|FRE|12012020|102030|102030|8714538.00|7697241.27|1.370|3.160|3.160||360|118|53|67|8743000.00|8743000.00|74|74|||||1||Wells Fargo Bank, National Association|Sioux Falls|SD|Wells Fargo Bank, National Association|West Des Moines|IA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|120|293|00001.40|ACTUAL/360|YM1%(101) O(19)|N/A|01.370|
WA|WA1618|3132WVAU8|052026|0.89736798|55|N|A|7|FKAR 01.5800 WA-WA1618|FRE|01012021|122030|122030|2018219.00|1811085.11|1.580|3.840|3.840||360|119|55|65|2021000.00|2021000.00|71|71|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|120|295|00001.30|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|01.580|
WA|WA1619|3132WVAV6|052026|0.89100585|55|N|A|7|FKAR 01.4900 WA-WA1619|FRE|02012021|012031|012031|8595920.00|7659015.00|1.490|3.360|3.360||360|119|56|64|8609000.00|8609000.00|70|70|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|0||N||Y|N|||||||||||||||||||||||||||||||||||||||||||000|120|296|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|Green Up|01.490|
